State,State Code,Year,Year Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
Maryland,24,2016,2016,Methadone,T40.3,59,6016447,1
Maryland,24,2016,2016,Other synthetic narcotics,T40.4,199,6016447,3.3
Maryland,24,2016,2016,Other and unspecified narcotics,T40.6,16,6016447,Unreliable
Maryland,24,2017,2017,Heroin,T40.1,98,6052177,1.6
Maryland,24,2017,2017,Other opioids,T40.2,129,6052177,2.1
Maryland,24,2017,2017,Methadone,T40.3,62,6052177,1
Maryland,24,2017,2017,Other synthetic narcotics,T40.4,253,6052177,4.2
Maryland,24,2017,2017,Other and unspecified narcotics,T40.6,12,6052177,Unreliable
Maryland,24,2018,2018,Heroin,T40.1,81,6042718,1.3
Maryland,24,2018,2018,Other opioids,T40.2,130,6042718,2.2
Maryland,24,2018,2018,Methadone,T40.3,62,6042718,1
Maryland,24,2018,2018,Other synthetic narcotics,T40.4,361,6042718,6
Maryland,24,2018,2018,Other and unspecified narcotics,T40.6,10,6042718,Unreliable
Massachusetts,25,2001,2001,Other opioids,T40.2,11,6397634,Unreliable
Massachusetts,25,2001,2001,Other and unspecified narcotics,T40.6,11,6397634,Unreliable
Massachusetts,25,2004,2004,Other and unspecified narcotics,T40.6,12,6412281,Unreliable
Massachusetts,25,2005,2005,Other opioids,T40.2,10,6403290,Unreliable
Massachusetts,25,2005,2005,Other and unspecified narcotics,T40.6,17,6403290,Unreliable
Massachusetts,25,2006,2006,Other opioids,T40.2,38,6410084,0.6
Massachusetts,25,2006,2006,Methadone,T40.3,38,6410084,0.6
Massachusetts,25,2006,2006,Other synthetic narcotics,T40.4,23,6410084,0.4
Massachusetts,25,2006,2006,Other and unspecified narcotics,T40.6,33,6410084,0.5
Massachusetts,25,2007,2007,Other opioids,T40.2,70,6431559,1.1
Massachusetts,25,2007,2007,Methadone,T40.3,45,6431559,0.7
Massachusetts,25,2007,2007,Other synthetic narcotics,T40.4,25,6431559,0.4
Massachusetts,25,2007,2007,Other and unspecified narcotics,T40.6,54,6431559,0.8
Massachusetts,25,2008,2008,Other opioids,T40.2,62,6468967,1
Massachusetts,25,2008,2008,Methadone,T40.3,36,6468967,0.6
Massachusetts,25,2008,2008,Other synthetic narcotics,T40.4,20,6468967,0.3
Massachusetts,25,2008,2008,Other and unspecified narcotics,T40.6,62,6468967,1
Massachusetts,25,2009,2009,Other opioids,T40.2,61,6517613,0.9
Massachusetts,25,2009,2009,Methadone,T40.3,38,6517613,0.6
Massachusetts,25,2009,2009,Other synthetic narcotics,T40.4,24,6517613,0.4
Massachusetts,25,2009,2009,Other and unspecified narcotics,T40.6,54,6517613,0.8
Massachusetts,25,2010,2010,Other opioids,T40.2,55,6547629,0.8
Massachusetts,25,2010,2010,Methadone,T40.3,25,6547629,0.4
Massachusetts,25,2010,2010,Other synthetic narcotics,T40.4,20,6547629,0.3
Massachusetts,25,2010,2010,Other and unspecified narcotics,T40.6,42,6547629,0.6
Massachusetts,25,2011,2011,Other opioids,T40.2,77,6587536,1.2
Massachusetts,25,2011,2011,Methadone,T40.3,34,6587536,0.5
Massachusetts,25,2011,2011,Other synthetic narcotics,T40.4,30,6587536,0.5
Massachusetts,25,2011,2011,Other and unspecified narcotics,T40.6,63,6587536,1
Massachusetts,25,2012,2012,Heroin,T40.1,26,6646144,0.4
Massachusetts,25,2012,2012,Other opioids,T40.2,77,6646144,1.2
Massachusetts,25,2012,2012,Methadone,T40.3,30,6646144,0.5
Massachusetts,25,2012,2012,Other synthetic narcotics,T40.4,31,6646144,0.5
Massachusetts,25,2012,2012,Other and unspecified narcotics,T40.6,42,6646144,0.6
Massachusetts,25,2013,2013,Heroin,T40.1,52,6692824,0.8
Massachusetts,25,2013,2013,Other opioids,T40.2,88,6692824,1.3
Massachusetts,25,2013,2013,Methadone,T40.3,33,6692824,0.5
Massachusetts,25,2013,2013,Other synthetic narcotics,T40.4,42,6692824,0.6
Massachusetts,25,2013,2013,Other and unspecified narcotics,T40.6,93,6692824,1.4
Massachusetts,25,2014,2014,Heroin,T40.1,110,6745408,1.6
Massachusetts,25,2014,2014,Other opioids,T40.2,77,6745408,1.1
Massachusetts,25,2014,2014,Methadone,T40.3,32,6745408,0.5
Massachusetts,25,2014,2014,Other synthetic narcotics,T40.4,119,6745408,1.8
Massachusetts,25,2014,2014,Other and unspecified narcotics,T40.6,119,6745408,1.8
Massachusetts,25,2015,2015,Heroin,T40.1,109,6794422,1.6
Massachusetts,25,2015,2015,Other opioids,T40.2,72,6794422,1.1
Massachusetts,25,2015,2015,Methadone,T40.3,36,6794422,0.5
Massachusetts,25,2015,2015,Other synthetic narcotics,T40.4,160,6794422,2.4
Massachusetts,25,2015,2015,Other and unspecified narcotics,T40.6,102,6794422,1.5
Massachusetts,25,2016,2016,Heroin,T40.1,127,6811779,1.9
Massachusetts,25,2016,2016,Other opioids,T40.2,104,6811779,1.5
Massachusetts,25,2016,2016,Methadone,T40.3,39,6811779,0.6
Massachusetts,25,2016,2016,Other synthetic narcotics,T40.4,305,6811779,4.5
Massachusetts,25,2016,2016,Other and unspecified narcotics,T40.6,89,6811779,1.3
Massachusetts,25,2017,2017,Heroin,T40.1,108,6859819,1.6
Massachusetts,25,2017,2017,Other opioids,T40.2,104,6859819,1.5
Massachusetts,25,2017,2017,Methadone,T40.3,42,6859819,0.6
Massachusetts,25,2017,2017,Other synthetic narcotics,T40.4,444,6859819,6.5
Massachusetts,25,2017,2017,Other and unspecified narcotics,T40.6,52,6859819,0.8
Massachusetts,25,2018,2018,Heroin,T40.1,147,6902149,2.1
Massachusetts,25,2018,2018,Other opioids,T40.2,123,6902149,1.8
Massachusetts,25,2018,2018,Methadone,T40.3,58,6902149,0.8
Massachusetts,25,2018,2018,Other synthetic narcotics,T40.4,593,6902149,8.6
Massachusetts,25,2018,2018,Other and unspecified narcotics,T40.6,52,6902149,0.8
Michigan,26,2000,2000,Other opioids,T40.2,11,9938444,Unreliable
Michigan,26,2001,2001,Other opioids,T40.2,14,9991120,Unreliable
Michigan,26,2002,2002,Other opioids,T40.2,29,10015710,0.3
Michigan,26,2002,2002,Methadone,T40.3,10,10015710,Unreliable
Michigan,26,2002,2002,Other synthetic narcotics,T40.4,16,10015710,Unreliable
Michigan,26,2003,2003,Other opioids,T40.2,26,10041152,0.3
Michigan,26,2003,2003,Methadone,T40.3,11,10041152,Unreliable
Michigan,26,2004,2004,Other opioids,T40.2,33,10055315,0.3
Michigan,26,2004,2004,Methadone,T40.3,27,10055315,0.3
Michigan,26,2004,2004,Other synthetic narcotics,T40.4,13,10055315,Unreliable
Michigan,26,2005,2005,Heroin,T40.1,18,10051137,Unreliable
Michigan,26,2005,2005,Other opioids,T40.2,58,10051137,0.6
Michigan,26,2005,2005,Methadone,T40.3,50,10051137,0.5
Michigan,26,2005,2005,Other synthetic narcotics,T40.4,23,10051137,0.2
Michigan,26,2006,2006,Heroin,T40.1,25,10036081,0.2
Michigan,26,2006,2006,Other opioids,T40.2,66,10036081,0.7
Michigan,26,2006,2006,Methadone,T40.3,37,10036081,0.4
Michigan,26,2006,2006,Other synthetic narcotics,T40.4,35,10036081,0.3
Michigan,26,2006,2006,Other and unspecified narcotics,T40.6,13,10036081,Unreliable
Michigan,26,2007,2007,Heroin,T40.1,11,10001284,Unreliable
Michigan,26,2007,2007,Other opioids,T40.2,60,10001284,0.6
Michigan,26,2007,2007,Methadone,T40.3,51,10001284,0.5
Michigan,26,2007,2007,Other synthetic narcotics,T40.4,25,10001284,0.2
Michigan,26,2008,2008,Heroin,T40.1,27,9946889,0.3
Michigan,26,2008,2008,Other opioids,T40.2,95,9946889,1
Michigan,26,2008,2008,Methadone,T40.3,65,9946889,0.7
Michigan,26,2008,2008,Other synthetic narcotics,T40.4,30,9946889,0.3
Michigan,26,2008,2008,Other and unspecified narcotics,T40.6,13,9946889,Unreliable
Michigan,26,2009,2009,Heroin,T40.1,17,9901591,Unreliable
Michigan,26,2009,2009,Other opioids,T40.2,89,9901591,0.9
Michigan,26,2009,2009,Methadone,T40.3,54,9901591,0.5
Michigan,26,2009,2009,Other synthetic narcotics,T40.4,24,9901591,0.2
Michigan,26,2009,2009,Other and unspecified narcotics,T40.6,20,9901591,0.2
Michigan,26,2010,2010,Heroin,T40.1,33,9883640,0.3
Michigan,26,2010,2010,Other opioids,T40.2,111,9883640,1.1
Michigan,26,2010,2010,Methadone,T40.3,46,9883640,0.5
Michigan,26,2010,2010,Other synthetic narcotics,T40.4,34,9883640,0.3
Michigan,26,2010,2010,Other and unspecified narcotics,T40.6,24,9883640,0.2
Michigan,26,2011,2011,Heroin,T40.1,42,9876187,0.4
Michigan,26,2011,2011,Other opioids,T40.2,113,9876187,1.1
Michigan,26,2011,2011,Methadone,T40.3,70,9876187,0.7
Michigan,26,2011,2011,Other synthetic narcotics,T40.4,38,9876187,0.4
Michigan,26,2011,2011,Other and unspecified narcotics,T40.6,21,9876187,0.2
Michigan,26,2012,2012,Heroin,T40.1,55,9883360,0.6
Michigan,26,2012,2012,Other opioids,T40.2,132,9883360,1.3
Michigan,26,2012,2012,Methadone,T40.3,57,9883360,0.6
Michigan,26,2012,2012,Other synthetic narcotics,T40.4,40,9883360,0.4
Michigan,26,2012,2012,Other and unspecified narcotics,T40.6,14,9883360,Unreliable
Michigan,26,2013,2013,Heroin,T40.1,90,9895622,0.9
Michigan,26,2013,2013,Other opioids,T40.2,157,9895622,1.6
Michigan,26,2013,2013,Methadone,T40.3,80,9895622,0.8
Michigan,26,2013,2013,Other synthetic narcotics,T40.4,44,9895622,0.4
Michigan,26,2013,2013,Other and unspecified narcotics,T40.6,28,9895622,0.3
Michigan,26,2014,2014,Heroin,T40.1,130,9909877,1.3
Michigan,26,2014,2014,Other opioids,T40.2,174,9909877,1.8
Michigan,26,2014,2014,Methadone,T40.3,70,9909877,0.7
Michigan,26,2014,2014,Other synthetic narcotics,T40.4,80,9909877,0.8
Michigan,26,2014,2014,Other and unspecified narcotics,T40.6,17,9909877,Unreliable
Michigan,26,2015,2015,Heroin,T40.1,206,9922576,2.1
Michigan,26,2015,2015,Other opioids,T40.2,216,9922576,2.2
Michigan,26,2015,2015,Methadone,T40.3,75,9922576,0.8
Michigan,26,2015,2015,Other synthetic narcotics,T40.4,151,9922576,1.5
Michigan,26,2015,2015,Other and unspecified narcotics,T40.6,14,9922576,Unreliable
Michigan,26,2016,2016,Heroin,T40.1,169,9928300,1.7
Michigan,26,2016,2016,Other opioids,T40.2,288,9928300,2.9
Michigan,26,2016,2016,Methadone,T40.3,70,9928300,0.7
Michigan,26,2016,2016,Other synthetic narcotics,T40.4,233,9928300,2.3
Michigan,26,2016,2016,Other and unspecified narcotics,T40.6,20,9928300,0.2
Michigan,26,2017,2017,Heroin,T40.1,164,9962311,1.6
Michigan,26,2017,2017,Other opioids,T40.2,276,9962311,2.8
Michigan,26,2017,2017,Methadone,T40.3,63,9962311,0.6
Michigan,26,2017,2017,Other synthetic narcotics,T40.4,359,9962311,3.6
Michigan,26,2017,2017,Other and unspecified narcotics,T40.6,12,9962311,Unreliable
Michigan,26,2018,2018,Heroin,T40.1,124,9995915,1.2
Michigan,26,2018,2018,Other opioids,T40.2,193,9995915,1.9
Michigan,26,2018,2018,Methadone,T40.3,52,9995915,0.5
Michigan,26,2018,2018,Other synthetic narcotics,T40.4,317,9995915,3.2
Michigan,26,2018,2018,Other and unspecified narcotics,T40.6,11,9995915,Unreliable
Minnesota,27,2001,2001,Other opioids,T40.2,11,4982796,Unreliable
Minnesota,27,2003,2003,Other opioids,T40.2,15,5053572,Unreliable
Minnesota,27,2004,2004,Other opioids,T40.2,17,5087713,Unreliable
Minnesota,27,2004,2004,Methadone,T40.3,11,5087713,Unreliable
Minnesota,27,2005,2005,Other opioids,T40.2,17,5119598,Unreliable
Minnesota,27,2005,2005,Methadone,T40.3,12,5119598,Unreliable
Minnesota,27,2005,2005,Other and unspecified narcotics,T40.6,11,5119598,Unreliable
Minnesota,27,2006,2006,Other opioids,T40.2,17,5163555,Unreliable
Minnesota,27,2006,2006,Methadone,T40.3,15,5163555,Unreliable
Minnesota,27,2006,2006,Other synthetic narcotics,T40.4,12,5163555,Unreliable
Minnesota,27,2007,2007,Other opioids,T40.2,20,5207203,0.4
Minnesota,27,2008,2008,Other opioids,T40.2,19,5247018,Unreliable
Minnesota,27,2008,2008,Methadone,T40.3,13,5247018,Unreliable
Minnesota,27,2008,2008,Other and unspecified narcotics,T40.6,12,5247018,Unreliable
Minnesota,27,2009,2009,Other opioids,T40.2,37,5281203,0.7
Minnesota,27,2009,2009,Methadone,T40.3,28,5281203,0.5
Minnesota,27,2009,2009,Other synthetic narcotics,T40.4,10,5281203,Unreliable
Minnesota,27,2009,2009,Other and unspecified narcotics,T40.6,12,5281203,Unreliable
Minnesota,27,2010,2010,Other opioids,T40.2,30,5303925,0.6
Minnesota,27,2010,2010,Methadone,T40.3,16,5303925,Unreliable
Minnesota,27,2010,2010,Other synthetic narcotics,T40.4,12,5303925,Unreliable
Minnesota,27,2010,2010,Other and unspecified narcotics,T40.6,10,5303925,Unreliable
Minnesota,27,2011,2011,Other opioids,T40.2,33,5344861,0.6
Minnesota,27,2011,2011,Methadone,T40.3,15,5344861,Unreliable
Minnesota,27,2011,2011,Other synthetic narcotics,T40.4,11,5344861,Unreliable
Minnesota,27,2011,2011,Other and unspecified narcotics,T40.6,12,5344861,Unreliable
Minnesota,27,2012,2012,Other opioids,T40.2,42,5379139,0.8
Minnesota,27,2012,2012,Methadone,T40.3,20,5379139,0.4
Minnesota,27,2012,2012,Other synthetic narcotics,T40.4,13,5379139,Unreliable
Minnesota,27,2012,2012,Other and unspecified narcotics,T40.6,12,5379139,Unreliable
Minnesota,27,2013,2013,Heroin,T40.1,25,5420380,0.5
Minnesota,27,2013,2013,Other opioids,T40.2,38,5420380,0.7
Minnesota,27,2013,2013,Methadone,T40.3,31,5420380,0.6
Minnesota,27,2013,2013,Other synthetic narcotics,T40.4,12,5420380,Unreliable
Minnesota,27,2014,2014,Heroin,T40.1,23,5457173,0.4
Minnesota,27,2014,2014,Other opioids,T40.2,37,5457173,0.7
Minnesota,27,2014,2014,Methadone,T40.3,24,5457173,0.4
Minnesota,27,2014,2014,Other synthetic narcotics,T40.4,22,5457173,0.4
Minnesota,27,2015,2015,Heroin,T40.1,33,5489594,0.6
Minnesota,27,2015,2015,Other opioids,T40.2,58,5489594,1.1
Minnesota,27,2015,2015,Methadone,T40.3,22,5489594,0.4
Minnesota,27,2015,2015,Other synthetic narcotics,T40.4,23,5489594,0.4
Minnesota,27,2016,2016,Heroin,T40.1,58,5519952,1.1
Minnesota,27,2016,2016,Other opioids,T40.2,70,5519952,1.3
Minnesota,27,2016,2016,Methadone,T40.3,24,5519952,0.4
Minnesota,27,2016,2016,Other synthetic narcotics,T40.4,45,5519952,0.8
Minnesota,27,2017,2017,Heroin,T40.1,45,5576606,0.8
Minnesota,27,2017,2017,Other opioids,T40.2,71,5576606,1.3
Minnesota,27,2017,2017,Methadone,T40.3,22,5576606,0.4
Minnesota,27,2017,2017,Other synthetic narcotics,T40.4,64,5576606,1.1
Minnesota,27,2018,2018,Heroin,T40.1,40,5611179,0.7
Minnesota,27,2018,2018,Other opioids,T40.2,54,5611179,1
Minnesota,27,2018,2018,Methadone,T40.3,17,5611179,Unreliable
Minnesota,27,2018,2018,Other synthetic narcotics,T40.4,79,5611179,1.4
Mississippi,28,2006,2006,Other opioids,T40.2,11,2904978,Unreliable
Mississippi,28,2007,2007,Other opioids,T40.2,10,2928350,Unreliable
Mississippi,28,2008,2008,Other opioids,T40.2,20,2947806,0.7
Mississippi,28,2008,2008,Other synthetic narcotics,T40.4,10,2947806,Unreliable
Mississippi,28,2009,2009,Other opioids,T40.2,18,2958774,Unreliable
Mississippi,28,2009,2009,Other synthetic narcotics,T40.4,16,2958774,Unreliable
Mississippi,28,2010,2010,Other opioids,T40.2,24,2967297,0.8
Mississippi,28,2010,2010,Methadone,T40.3,10,2967297,Unreliable
Mississippi,28,2010,2010,Other synthetic narcotics,T40.4,12,2967297,Unreliable
Mississippi,28,2011,2011,Other opioids,T40.2,33,2978512,1.1
Mississippi,28,2012,2012,Other opioids,T40.2,34,2984926,1.1
Mississippi,28,2012,2012,Methadone,T40.3,12,2984926,Unreliable
Mississippi,28,2013,2013,Other opioids,T40.2,36,2991207,1.2
Mississippi,28,2013,2013,Other synthetic narcotics,T40.4,10,2991207,Unreliable
Mississippi,28,2014,2014,Other opioids,T40.2,26,2994079,0.9
Mississippi,28,2014,2014,Other synthetic narcotics,T40.4,10,2994079,Unreliable
Mississippi,28,2015,2015,Heroin,T40.1,16,2992333,Unreliable
Mississippi,28,2015,2015,Other opioids,T40.2,42,2992333,1.4
Mississippi,28,2015,2015,Other synthetic narcotics,T40.4,12,2992333,Unreliable
Mississippi,28,2016,2016,Heroin,T40.1,12,2988726,Unreliable
Mississippi,28,2016,2016,Other opioids,T40.2,60,2988726,2
Mississippi,28,2016,2016,Other synthetic narcotics,T40.4,16,2988726,Unreliable
Mississippi,28,2016,2016,Other and unspecified narcotics,T40.6,10,2988726,Unreliable
Mississippi,28,2017,2017,Heroin,T40.1,14,2984100,Unreliable
Mississippi,28,2017,2017,Other opioids,T40.2,56,2984100,1.9
Mississippi,28,2017,2017,Other synthetic narcotics,T40.4,37,2984100,1.2
Mississippi,28,2017,2017,Other and unspecified narcotics,T40.6,10,2984100,Unreliable
Mississippi,28,2018,2018,Heroin,T40.1,19,2986530,Unreliable
Mississippi,28,2018,2018,Other opioids,T40.2,55,2986530,1.8
Mississippi,28,2018,2018,Other synthetic narcotics,T40.4,44,2986530,1.5
Missouri,29,1999,1999,Other opioids,T40.2,10,5561948,Unreliable
Missouri,29,2000,2000,Other opioids,T40.2,25,5595211,0.4
Missouri,29,2000,2000,Other synthetic narcotics,T40.4,15,5595211,Unreliable
Missouri,29,2001,2001,Other opioids,T40.2,30,5641142,0.5
Missouri,29,2001,2001,Other synthetic narcotics,T40.4,23,5641142,0.4
Missouri,29,2002,2002,Other opioids,T40.2,38,5674825,0.7
Missouri,29,2002,2002,Methadone,T40.3,10,5674825,Unreliable
Missouri,29,2002,2002,Other synthetic narcotics,T40.4,14,5674825,Unreliable
Missouri,29,2003,2003,Other opioids,T40.2,49,5709403,0.9
Missouri,29,2003,2003,Methadone,T40.3,17,5709403,Unreliable
Missouri,29,2003,2003,Other synthetic narcotics,T40.4,15,5709403,Unreliable
Missouri,29,2004,2004,Other opioids,T40.2,51,5747741,0.9
Missouri,29,2004,2004,Methadone,T40.3,12,5747741,Unreliable
Missouri,29,2004,2004,Other synthetic narcotics,T40.4,20,5747741,0.3
Missouri,29,2005,2005,Other opioids,T40.2,44,5790300,0.8
Missouri,29,2005,2005,Methadone,T40.3,19,5790300,Unreliable
Missouri,29,2005,2005,Other synthetic narcotics,T40.4,16,5790300,Unreliable
Missouri,29,2006,2006,Other opioids,T40.2,57,5842704,1
Missouri,29,2006,2006,Methadone,T40.3,27,5842704,0.5
Missouri,29,2006,2006,Other synthetic narcotics,T40.4,28,5842704,0.5
Missouri,29,2007,2007,Other opioids,T40.2,65,5887612,1.1
Missouri,29,2007,2007,Methadone,T40.3,28,5887612,0.5
Missouri,29,2007,2007,Other synthetic narcotics,T40.4,21,5887612,0.4
Missouri,29,2007,2007,Other and unspecified narcotics,T40.6,14,5887612,Unreliable
Missouri,29,2008,2008,Other opioids,T40.2,87,5923916,1.5
Missouri,29,2008,2008,Methadone,T40.3,29,5923916,0.5
Missouri,29,2008,2008,Other synthetic narcotics,T40.4,18,5923916,Unreliable
Missouri,29,2008,2008,Other and unspecified narcotics,T40.6,17,5923916,Unreliable
Missouri,29,2009,2009,Heroin,T40.1,14,5961088,Unreliable
Missouri,29,2009,2009,Other opioids,T40.2,77,5961088,1.3
Missouri,29,2009,2009,Methadone,T40.3,28,5961088,0.5
Missouri,29,2009,2009,Other synthetic narcotics,T40.4,24,5961088,0.4
Missouri,29,2009,2009,Other and unspecified narcotics,T40.6,21,5961088,0.4
Missouri,29,2010,2010,Heroin,T40.1,16,5988927,Unreliable
Missouri,29,2010,2010,Other opioids,T40.2,99,5988927,1.7
Missouri,29,2010,2010,Methadone,T40.3,27,5988927,0.5
Missouri,29,2010,2010,Other synthetic narcotics,T40.4,29,5988927,0.5
Missouri,29,2010,2010,Other and unspecified narcotics,T40.6,21,5988927,0.4
Missouri,29,2011,2011,Heroin,T40.1,30,6010688,0.5
Missouri,29,2011,2011,Other opioids,T40.2,67,6010688,1.1
Missouri,29,2011,2011,Methadone,T40.3,19,6010688,Unreliable
Missouri,29,2011,2011,Other synthetic narcotics,T40.4,17,6010688,Unreliable
Missouri,29,2011,2011,Other and unspecified narcotics,T40.6,13,6010688,Unreliable
Missouri,29,2012,2012,Heroin,T40.1,21,6021988,0.3
Missouri,29,2012,2012,Other opioids,T40.2,79,6021988,1.3
Missouri,29,2012,2012,Methadone,T40.3,14,6021988,Unreliable
Missouri,29,2012,2012,Other synthetic narcotics,T40.4,16,6021988,Unreliable
Missouri,29,2012,2012,Other and unspecified narcotics,T40.6,19,6021988,Unreliable
Missouri,29,2013,2013,Heroin,T40.1,36,6044171,0.6
Missouri,29,2013,2013,Other opioids,T40.2,75,6044171,1.2
Missouri,29,2013,2013,Methadone,T40.3,11,6044171,Unreliable
Missouri,29,2013,2013,Other synthetic narcotics,T40.4,27,6044171,0.4
Missouri,29,2013,2013,Other and unspecified narcotics,T40.6,11,6044171,Unreliable
Missouri,29,2014,2014,Heroin,T40.1,38,6063589,0.6
Missouri,29,2014,2014,Other opioids,T40.2,82,6063589,1.4
Missouri,29,2014,2014,Methadone,T40.3,11,6063589,Unreliable
Missouri,29,2014,2014,Other synthetic narcotics,T40.4,26,6063589,0.4
Missouri,29,2014,2014,Other and unspecified narcotics,T40.6,12,6063589,Unreliable
Missouri,29,2015,2015,Heroin,T40.1,57,6083672,0.9
Missouri,29,2015,2015,Other opioids,T40.2,89,6083672,1.5
Missouri,29,2015,2015,Methadone,T40.3,21,6083672,0.3
Missouri,29,2015,2015,Other synthetic narcotics,T40.4,39,6083672,0.6
Missouri,29,2015,2015,Other and unspecified narcotics,T40.6,16,6083672,Unreliable
Missouri,29,2016,2016,Heroin,T40.1,54,6093000,0.9
Missouri,29,2016,2016,Other opioids,T40.2,83,6093000,1.4
Missouri,29,2016,2016,Methadone,T40.3,13,6093000,Unreliable
Missouri,29,2016,2016,Other synthetic narcotics,T40.4,62,6093000,1
Missouri,29,2017,2017,Heroin,T40.1,57,6113532,0.9
Missouri,29,2017,2017,Other opioids,T40.2,95,6113532,1.6
Missouri,29,2017,2017,Methadone,T40.3,11,6113532,Unreliable
Missouri,29,2017,2017,Other synthetic narcotics,T40.4,124,6113532,2
Missouri,29,2018,2018,Heroin,T40.1,70,6126452,1.1
Missouri,29,2018,2018,Other opioids,T40.2,92,6126452,1.5
Missouri,29,2018,2018,Methadone,T40.3,17,6126452,Unreliable
Missouri,29,2018,2018,Other synthetic narcotics,T40.4,200,6126452,3.3
Missouri,29,2018,2018,Other and unspecified narcotics,T40.6,10,6126452,Unreliable
Montana,30,2008,2008,Other opioids,T40.2,11,976415,Unreliable
Montana,30,2009,2009,Other opioids,T40.2,10,983982,Unreliable
Montana,30,2010,2010,Other opioids,T40.2,11,989415,Unreliable
Montana,30,2011,2011,Other opioids,T40.2,10,998199,Unreliable
Montana,30,2013,2013,Other opioids,T40.2,10,1015165,Unreliable
Montana,30,2015,2015,Other opioids,T40.2,13,1032949,Unreliable
Montana,30,2017,2017,Other opioids,T40.2,10,1050493,Unreliable
Montana,30,2018,2018,Heroin,T40.1,13,1062305,Unreliable
Montana,30,2018,2018,Other opioids,T40.2,11,1062305,Unreliable
